title,PC1,PC2,PC3,PC4,PC5,PC6,PC7
Les Misérables (2019),-0.8664505529701153,-1.5762645497870367,0.43385155630415595,0.4351163057398647,-1.2162264400073353,-0.21942207927058568,-0.32459056654078733
Selma (2014),0.31762210780425,1.5953599240746044,1.431328550813923,1.173048054634206,-0.07741067211456225,0.23242744200723617,-0.5268657798515302
Adoring (2019),-0.8797730741554834,-1.763208271699946,-0.9218322509065952,0.33629784029380955,0.0784928767004773,-0.6538842318987772,0.032803318365838725
The Voice of Sin (2020),-1.2036848153039115,-2.034119225788372,0.6953773379499,0.900104641870127,0.49063888186441584,-0.4904565871319569,-0.14970307838159852
"The Gangster, the Cop, the Devil (2019)",-1.6105331225936288,-1.7337226778326027,0.38657603902689525,0.3558629087953307,-0.6960376144786043,0.6989887596740209,0.0009442726987115777
Crayon Shin-chan: Honeymoon Hurricane - The Lost Hiroshi (2019),-2.0410504687252913,-1.6160535260430906,-0.21841584911052406,0.19102718479899228,-0.5538100320038195,1.085421182220156,0.21873154864401648
Switch (2013),-1.5856395657250868,-1.212437199786561,-1.1678855817572842,-0.6750462575426769,-0.06319692197744439,-0.042659311512837216,0.28651916786873677
Luca (2021),-0.726316828835804,-1.487591477820546,-0.12914365151899623,0.7606058215210304,-0.9248421490420236,-0.904128928155223,-0.24753236300639392
The Captain (2019),1.469035264729014,-2.308491474982753,-1.4583186796311574,0.2841119454829236,0.020524044916159938,-0.7357445109214837,-0.9894858758554821
The Bravest (2019),0.25869558464660986,-2.1845833627846667,-1.1661317399492186,0.3818033008919792,0.46399789746658227,-0.9236453476456377,-0.4366886768658565
The Last Wish (2019),-1.6020723787276308,-1.6072228445936958,-0.8732795281865268,0.2900544084166187,0.20601436958513852,0.08312340967992901,0.3850539065640768
Marry Me (2022),-0.2872309242983401,0.21779493905591546,-0.324706855759926,1.53718362960867,-0.09964219529375153,-0.6816505032139115,0.11639560228601792
500 Days of Summer (2009),0.9131459830784158,1.0210936974159652,1.536910002902109,-0.49915714371264003,-1.441730117542106,-0.15857486432200965,1.4361141977323568
"Love Me, Love Me Not (2020)",-1.6826282585760262,-1.8487908044257348,0.28636205257677205,0.6431319625556216,0.06905867690872285,0.3220641168612526,0.08334742233292908
Never Back Down (2008),-0.34469219944527635,1.35422077516846,0.6837972374424665,-0.10955614748532404,0.1668697989637477,0.21106828257155555,-0.081653863458128
The Way Back (2010),-1.0083130080438834,-0.9637787203693982,1.549503470651434,-0.37177815378031903,0.10447834564772254,0.5693512015935341,-0.011870152227446801
The Way Back (2020),0.20167765595376463,1.7699584224936786,1.3947558018874635,2.168943694987272,-0.020376098961644024,-0.24072061717897034,-0.19269986735339145
Les blagues de Toto (2020),-2.0108420713470916,-1.1859985157644355,-2.2362574449500996,0.10640118106675987,0.22677906439822096,-0.13962341606625575,1.076475292632409
Always Miss You (2019),-2.4036388493280776,-1.2817772473740818,-1.9753486797372386,0.06266520813292403,0.9229909290361873,0.9452781615130169,1.1997466364023666
Step Up 2: The Streets (2008),0.4878764397379932,0.4992795067216716,-0.39705921812820816,-0.5843384647042004,-0.13683029243085482,-0.724324439679856,-0.27220516015627677
The Witness (2015),-1.4985280748333705,-1.4402136503182645,0.4819237636627447,0.09176294635475298,0.3710974953126166,0.6340798911966131,-0.013152037882047957
Wild Child (2008),-1.701798006177501,-0.8789596370812042,-0.021681174961669568,-1.2230591943443483,-0.19971550433833915,0.7824067867324731,0.33063003813974295
The Merry Widow (2008),-2.0079369687412694,-0.981909182592888,-0.6853670228837753,-1.3452119820054407,0.10329328942496568,0.6998335013782498,0.2841502037481753
Om Shanti Om (2007),-0.7811609584538244,-1.3796698048521883,1.7410982738929852,-0.4667530692299309,1.461332048702806,-0.20523994241630317,-0.4552553314653034
Scream (2022),0.6525701905136229,0.895929997368971,-0.4294729046764295,1.4606481500031172,-2.053005679721489,-0.6346219751683608,-0.8242069945326261
Boonie Bears: Blast Into the Past (2019),-0.8442864247367013,-1.625893866186174,-1.4472166182183748,0.12923572465786357,-0.4065656530567449,-0.6861651608870003,0.07061790625128303
Gemini Man (2019),0.5136425400074586,-0.5607644624384395,-0.6738864016286491,0.8182928163862414,0.34504589820598836,-0.6511480855003793,0.2716497835298033
10 Days with Dad (2020),-1.6399114309040634,-1.5240033903533143,-0.9140751869179147,0.40579111719658356,0.025732825812050213,-0.27516730557730923,0.48380937232576526
The Father (2020),-0.21535977006456794,-1.2183600768892608,0.8779411444502189,0.6033080023226405,-1.9390208623349214,-1.0238533217671013,0.18282992992965702
Love Again (2023),-1.2758276383431104,0.4991365806508548,-0.3702309094281253,1.575760567776044,-0.21496528154969263,0.7888013187812497,0.3604604427350685
Wall Street: Money Never Sleeps (2010),0.5464106737137276,0.13854037083743584,0.40177289489334306,0.05609814346953695,0.855617059763797,-0.7286447998128466,-0.22153251044647004
Chasing the Dragon II: Wild Wild Bunch (2019),-1.4573360977269785,-1.567834805845295,-0.6927634682821899,0.2569101066771003,-0.28255014644639914,0.030781086968285253,0.20939525495948572
Death Proof (2007),-0.6274401442098294,-1.2373366976910902,1.482831351495965,-1.1214066290716538,0.024445590352619916,0.1612726551315849,0.838881108813582
Hachi: A Dog's Tale (2009),-0.29544348429303846,-1.1585713984237866,1.2421911958069645,-1.1491066072772347,-1.7221269916204105,-0.2910452183973888,0.48943925728152177
Secretariat (2010),0.3376505934612178,2.717695549936282,1.2541456588543143,0.9535443409053066,0.1710880292907419,0.26657920101696686,-0.8470252568357692
Another Round (2020),-0.6723258389831798,-1.898692480469144,1.0861108017651169,0.5736753811870965,-1.0375660654599677,-0.5585024810729389,0.3937985481627062
Poltergeist (2015),-0.24676755448766963,0.9596019647491993,-1.338381182490449,0.38946957619347783,0.2699047926855221,-0.2951284159363811,0.4242053505413542
Line Walker 2: Invisible Spy (2019),-0.7948153588713689,-1.6888600843732977,-0.8170365065643359,0.25400804566167556,-0.5323302865721933,-0.628395612181061,-0.11728729118377637
Lightyear (2022),1.4187602105113013,0.3687193809476792,-0.8898100294678983,1.4783141992767554,-0.2714008279956034,-0.6954611249761113,0.027308438236808247
Strange World (2022),-0.08342792589688733,0.6211688089435655,-0.8563715688241288,1.514566246380207,-0.14688681858921426,-0.7229542453096447,0.21181300198379127
Kidnap (2017),-0.667402737520763,2.198319054069935,-0.05047739528551902,1.65170635973218,1.3740327949943676,0.8754452826104339,0.136608604444612
Amsterdam (2022),-0.2845234487362238,0.17565232621201415,0.3435986945992437,1.7864627973255738,0.5449863752066628,-0.4921308076359202,0.3247483737538771
Shubh Mangal Zyada Saavdhan (2020),-1.7516374487519275,-1.6807164371964494,-0.24675467875505827,0.5553805834985781,0.23477538304626014,0.2848403376585535,0.40181595939881604
Life (2017),-0.128662618179,-0.2585818474708152,0.19951949081823825,0.5361561172985179,-1.4277858760990796,-0.403697503228159,-0.7706100497274803
The Forever Purge (2021),-0.01788761080566713,0.9404433391034311,-0.9858337768326111,1.476677891556632,0.10968219889632307,-0.7143225077265468,0.25286786624796687
RocknRolla (2008),-0.7220778410742719,-0.26831122768520366,1.3671938473294725,-0.7749044325108411,-0.4169578129429335,0.6746699099092437,0.5805356366093904
The Other Woman (2014),0.7599549195466191,0.32662118106791654,-0.6449170445974901,0.33417438523070325,-0.18328748484367435,-0.5850332671186957,-0.575945264412706
The Descendants (2011),1.359942380524076,0.39654927422672587,0.7698930401750513,0.05841623582946906,-0.4219524949279175,-0.6340627621465589,-0.07139974840673997
What Happens in Vegas (2008),1.1957257819270706,0.30308500340606925,-0.5239415334785964,-0.694323837122402,-0.08659430351734218,-0.7931661399358099,-0.004681722084851448
Midnight in Paris (2011),0.44229671470350584,0.35102228009906666,0.01169239300838927,-0.30959985560585823,-1.921043332663452,-0.608386854315217,-1.1646007396773421
Righteous Kill (2008),-0.016901492304049637,1.1290021437683846,-0.16335629459482515,-0.35476360965309167,0.07559566752316227,-0.4865261715879916,-0.050438499622621036
The Eagle (2011),-0.6727453979159402,0.9164198483490796,0.38604821535144423,0.15379225420581535,0.27520855529159693,0.4035280696663201,0.03900257051393228
Coco Before Chanel (2009),-0.9177174969888848,-0.8218296705154545,0.1911445015580871,-0.8082770285707497,-0.25580670489556695,-0.31083349821612727,-0.24991332246130768
Nightlife (2020),-1.333403778375404,-1.6132164903109703,-0.6343059067072957,0.5403589436273397,0.06983425217108985,-0.7259621518378873,0.29094822715848573
After We Collided (2020),-0.6849151564985771,-1.13472046271176,-1.290000520235848,0.5914787415538216,0.20471355037702263,-1.500873392927837,0.5277515079720559
"Miraculous: Ladybug & Cat Noir, the Movie (2023)",-1.227465099571302,-1.7990068722261314,-0.6513428641208465,0.8372973629176685,-0.4366537134691604,-0.47757641282971786,0.212650524256377
John Wick: Chapter 4 (2023),3.6524627299136045,-1.2013950097669808,1.2145252140125833,1.9523748015217712,0.7217053566056506,-0.09917925596700236,-0.13214633634308778
Eiffel (2021),-1.644099903145318,-1.573661856384808,-0.26408119250947976,0.6300374666963822,-0.32866031549737157,0.2677570400819309,0.2637964178924632
Halloween II (2009),-0.7620329272255311,2.7587298797211175,-1.1872289637341171,0.15386165811520136,1.0019968733150544,0.4210445446442732,0.28708432575651427
The Worst Person in the World (2021),-0.9899227613912123,-1.0767818493802834,1.3925504826207629,1.1847299341617927,-0.5741304785657692,0.5325255704686237,-0.011793163849347872
Detective Chinatown 3 (2021),2.9106436095902417,-3.4269037098044364,-2.0690030241047404,0.5440442048960636,1.272007886163631,-0.25364688560173415,-1.5298271093824738
The Book of Eli (2010),1.5027770784209515,1.0798332381619689,0.795587774768913,0.09529030301582188,-0.04175730752767124,-0.5359967685999183,0.47346008891060715
Legion (2010),-0.20120512945682262,1.4750047066283847,-0.5628687788299349,-0.04982163347410652,0.39589610951990756,-0.16836242634721021,0.3801509298614613
The Bounty Hunter (2010),0.5453388561702263,0.862109935211956,-0.48960546896382395,-0.08867047793202437,0.5654784729595838,-0.6612312239584598,0.18765573596073615
REC (2007),-1.0491869548538346,-1.0413767275110244,0.4597563505853075,-1.6101325728946403,-1.6166007713517767,0.1247111627484997,0.29649506557666394
Terrifier 2 (2022),-0.5411962900342498,1.0776049802157632,0.637814557409576,2.1480639657436646,0.7627893132399568,0.37074223120195476,0.22586073535136772
The Stronghold (2021),-1.4180465818050334,-1.7641165067971394,0.056161686410839524,0.5977935824824886,-0.8436289267438621,-0.03015168665327631,0.005819653894295735
Serial (Bad) Weddings 3 (2022),-1.2760727479354832,-1.6639459243910153,-0.7680408606474378,0.6509698918180192,-0.6275734293096655,-0.6365019742721205,0.21081337983038767
The Shift (2023),-0.9874971337957015,2.735234560329417,-0.7780367555056755,2.094407169379672,-0.5814845224794908,1.1636492451687375,0.23383927057592216
Tolo Tolo (2020),-0.8414847394888623,-1.4916249429944348,-1.328309923968121,0.3406486541245356,-0.5653930069713379,-1.5117734945861951,0.1624952447908551
Kaiji: Final Game (2020),-1.3053025567586276,-1.7374911982127195,-0.7121344191283796,0.6861501128202746,0.9837229366669962,-0.8936509442307274,0.4216309042300776
Simply Black (2020),-1.8603827929473995,-1.5102171779859739,-0.48551431577591425,0.2611872890839677,-0.9705837620336679,0.4457325672892078,0.24895305024432138
Miracle in Cell No. 7 (2013),-0.39101824193510454,-1.979070576487752,1.56824396597521,-0.09253582287807649,-0.5090208698138283,-0.5223890768699359,-0.8330823622977133
The Legend of Hercules (2013),-1.0413955966274906,0.09575021861568173,-1.4566137319741066,-0.19385271241609073,0.8311733811366186,-0.094380790755775,0.7043146646324163
How to Be a Good Wife (2020),-1.889563381478327,-1.617441143043113,-0.43261723589835804,0.4326419028256398,-0.03956673943540414,0.4710558193635012,0.4206598891591321
Peninsula (2020),-0.8434623852166484,-1.4458701944633294,-0.7971971212014604,0.40866134059230397,-1.0917876716850878,-1.3197972803458429,-0.1301275742614769
Silver Linings Playbook (2012),2.9734096332881284,0.5318743426012916,1.7212794748277411,0.07742788492764578,-0.7462220185727261,-0.3864241510154768,1.6939675262656624
I Love You Phillip Morris (2009),-1.464243700113058,-0.5769277872961914,0.35593922190644994,-0.9404448852875584,-0.5164344434403421,0.8372239128020872,0.27782011974883714
My Best Friend's Girl (2008),-0.7630245959326896,0.9934862973999427,-0.17231851461377964,-0.4412966608150379,0.2049045647537923,0.12141770771969995,0.014464969675817542
G.I. Joe: The Rise of Cobra (2009),2.083373109715522,0.5959641686435165,-0.5300974953570341,-0.22641877881024486,0.7517096660332133,-0.5201403948717165,0.014877196463315345
Threads - Our Tapestry of Love (2020),-0.9649070037722434,-1.937643890577245,0.3217942172849155,0.8015224407707756,0.11655825453978637,-1.0306241600886985,-0.20421884701661616
Last Chance Harvey (2008),-0.9504445004914813,0.9671370774500179,0.19782849487528403,-0.49818487580086723,-0.48580238138500226,0.49004120530009726,-0.29368566370663884
The Amazing Maurice (2022),-1.1306423168505477,-0.5570433942563953,-0.67824666938002,0.9745140011676439,-0.7875364690837026,-0.27815179759068764,0.20248793631022743
Meet the Browns (2008),-0.4565959431105987,3.358415797050395,-0.8694009639513728,0.32404440128519757,1.1098396605730099,0.38814906320693654,0.12362804355167137
Parental Guidance (2012),0.3750141368617517,1.4503451736829867,-0.3656471396078093,0.4450128031304563,0.168453404757139,-0.3653748745549558,-0.36920785315107163
I Hate Summer (2020),-1.4598696813628067,-1.708456510143025,0.0735772360482122,0.5422491371816595,-0.526522538132873,-0.13541094041335816,0.009061148960548292
Up (2009),6.906451934190065,-0.7023099042155994,0.7756751456428838,-1.3436729644703023,-1.8466420126113616,0.7211043771608118,2.114264352140333
Lost Illusions (2021),-1.566112660712063,-2.1523351160921558,1.5068785456305507,1.0767094659013008,0.23799295060400616,0.8121714831091006,-0.2219207622380742
The Battle: Roar to Victory (2019),-1.4139791681173621,-1.9479587738375441,0.4678123810513192,0.6347471993654622,0.45953417464564766,0.24837219819763387,-0.030781653871733573
Goosebumps (2015),0.7276714792964053,0.6678840130834659,-0.40152754897571424,0.5623357373092759,-0.23324326158811973,-0.5514442136033078,-0.1646327345054304
The Invisible Man (2020),1.3422996582175422,0.11343565157464289,0.6244175348860526,1.3797626744798446,-0.3471494833105662,-1.071322458009239,0.28078620099378326
Mt. Tsurugidake (2009),-1.5115037747089388,-1.629996588980444,1.2010643175870495,-0.6256399972074701,0.6664673198993661,0.5079804102380975,-0.42128100501731763
The Call (2013),0.11531459713240833,1.7313766085145437,0.751980142882192,0.8494754527955263,-0.2796227989231576,0.13608351516511938,-0.5647161336627888
The Hunger Games: The Ballad of Songbirds & Snakes (2023),2.5230202106630086,-0.5921374412486624,0.33446502858845706,2.0474798684914615,0.9808266141662757,-0.2981452488753062,-0.4572732814803794
The Imaginarium of Doctor Parnassus (2009),-0.3125880581190207,-0.7894955898749835,0.8164074055893921,-0.5802120679433213,0.09863072844894619,-0.5736130462949114,0.06724272729086614
Baba Parasi (2020),-2.154969155811474,-1.5309695043869842,-0.9912064616416372,0.4462773472185068,0.8884875601667321,0.7237456775332843,0.8834137040573076
Life as We Know It (2010),0.45039021936300344,0.8087730306598017,0.3565215983613713,0.027682252444900027,0.09797415551607949,-0.5453594349209127,-0.09660664383771995
Painted Skin (2008),-1.4485394407665437,-1.2197119728888215,-0.03813237110701087,-1.1322283612779485,-0.08990126185460938,0.01428823799551657,-0.2008320197675823
Something About Love (2021),-1.748704746247048,-1.587924227622293,-0.8242732759367146,0.5401581757637826,-0.007035261314540122,0.12217240871448971,0.5009029368851878
Transformers: Revenge of the Fallen (2009),6.378983654194341,-0.5693219886093617,-0.7698914791231255,-0.31606877746596174,1.6494931713428842,1.0036897349766145,-0.37233542352435567
Paco and the Magical Book (2008),-1.7681831728197228,-1.2875921300559279,0.5724649082340103,-1.1344565847384132,-0.39800411908184175,0.7804501723279037,-0.3463821000484358
Only Cloud Knows (2019),-1.7794803679504632,-1.887143514900286,0.2787402831344611,0.5606751378573948,0.572274586243181,0.7676818873950045,0.17736962155475355
Invictus (2009),0.6845266614679971,-0.2855326841825578,1.2343850102342773,-0.16039721866472204,0.20961083463120153,-0.8878522803144475,-0.3592105935724149
Uncharted (2022),1.4235003193978923,0.0735685214518844,-4.750604634406526,0.7247540065469402,1.3873765279356416,-0.4562286432600446,0.6971329865015893
The Choice (2016),-1.2069132267491731,2.347018449790992,-0.42743604553037745,0.7345523928117355,-1.4678171547584113,1.5785164040726967,-0.1198250756325836
AI Amok (2020),-1.6455991695791092,-1.8066728767215912,-0.26758278526011164,0.7069204160485218,0.9752569240182166,-0.07321286620676677,0.416245063435985
The Invention of Lying (2009),-0.5774677294362326,1.3314461935743143,0.4195098140496671,-0.21636650331044005,-0.2403767965832879,0.5253385783709884,0.2714583545827829
Doraemon the Movie: Nobita's New Dinosaur (2020),-0.8104705218242466,-1.8269133796544124,0.05757061612907064,0.612241799286016,-0.7257143486885275,-1.2279856940862717,-0.35262939056052756
Ossan's Love: Love or Dead (2019),-1.8837395859468364,-1.7175552292759937,-0.14389236185281853,0.34196020624247503,0.046330047134006826,0.8096621024446256,0.24506500046898166
Eagle Eye (2008),1.3447845407569419,1.011932162317888,0.43032709519230766,-0.13576329789968875,0.23545620282501864,-0.6365707626228413,-0.1710181862484952
Cloverfield (2008),1.4953523194260379,0.8091646712226467,0.25022422730277494,-0.7853423727892467,-1.190253359248379,-0.6698666640703296,0.7783234599147377
My Mom is a Character 3 (2020),-0.7609987313500933,-1.8031950226427456,0.1178075569006634,0.6407111353162602,-0.7376965900975436,-1.2482573366775631,-0.34026443436610854
#Alive (2020),-1.128023127498401,-1.3444416925373999,-0.47948925858770197,0.46206058862551674,-0.7285693488765137,-0.7106108819677995,0.3501140584062046
Ne Zha (2019),3.268093650686279,-3.3745469270418336,-1.5186605112467164,0.0655329374488281,-0.48017584774834615,0.014790015488778688,-2.2256441729150005
Contra (2021),-1.9256208814458677,-1.7582946203233811,0.21795075286451027,0.5871654655036322,-0.6600828744157936,0.9690674845421147,0.131951942854477
Minari (2021),-0.9194170010111264,-0.8603165119854157,0.8343334975836688,1.0510419919044274,-0.8315741332540335,0.23067449670967283,0.13542826253795467
The Wave (2008),-1.1341997940413404,-1.3672320210342437,1.1104265575364087,-1.1125250495587915,-0.8107380727552903,0.287103094535723,-0.17542095532752605
Babylon (2022),0.40319431741398276,-1.4926132603596958,2.1095987872419917,2.014214732269226,1.5327649940051553,-0.9293113948320032,0.13878456196441674
Thor: Love and Thunder (2022),5.569123638926068,-0.8898913246322577,-1.5597471524777546,1.0324037761157572,0.13359083754820425,0.8953742264383285,0.08642848028634016
Welcome to the Sticks (2008),0.6154669373456414,-1.7675115436171007,-0.1434056495006402,-1.1420038979271718,-0.4250655197483607,-1.1118665655036988,-1.025499785202911
50/50 (2011),-0.9897150266495002,3.0887913100424544,-2.5144945372567338,0.024618054427032278,0.3900696572742286,0.3815173690268665,0.7213044655012977
Boyhood (2014),0.4993661871501102,0.157388546079518,2.9069927833725977,1.0127024706000993,0.5699888952075614,0.373075282223696,0.5225206865126607
The Peasants (2023),-1.7150993012396665,-1.9198100339515352,0.7974675892870284,0.9837603556525287,-0.9999666854576781,0.9345924626205216,-0.13324104827002556
Natale in crociera (2007),-1.6641269795654288,-0.9101146410411949,-1.378352150025489,-1.3475983779185865,1.260853203630083,-0.2542803429748809,0.5583468012256196
It Ends with Us (2024),2.166283262520059,-0.5982571068925839,-0.6418987510897625,1.8365392936618186,0.33113201368280004,-0.4448254210536363,-0.5641402774336076
Ducobu 3 (2020),-1.7330115228246452,-1.3009033803498795,-1.9523200348588738,0.2522536673456518,0.4102987792955992,-0.572538769695198,0.9139574461940495
Halloween Kills (2021),0.7477300592745,1.3569239379306137,-0.9245596319722742,1.6408092192217025,0.13123053123831965,-0.6437458279639473,0.27820012750143724
Halloween Ends (2022),0.32216197133315816,0.9883456909709742,-1.1289675539428785,1.7042842625956036,0.553882020826835,-0.766693076496634,0.4494541307978159
Leap (2020),-0.7311862351477383,-1.7208654730748167,0.37764613847358486,0.9400983815479756,0.26247738663323533,-1.1940532809849613,-0.16214582051088822
Water for Elephants (2011),0.5501432192396827,0.6373353121442515,0.664148448677714,0.24051217572410238,0.03663415241815127,-0.4503532040908071,-0.3311670054255374
The Marvels (2023),0.944935036024124,-0.07558049478758014,-1.2381914367333522,1.3846403252594734,0.00010731331077577258,-0.6321149114155676,0.43044989693324115
A Fish Tale (2001),-1.9285426427328678,-0.12526915200277441,0.2688158627766431,-2.4042216189580463,-2.2811468581671184,1.0441126313277445,-0.6411091049713955
I've Loved You So Long (2008),-1.43937151725295,-0.8706337274242246,1.3602601396829548,-0.7751131438975137,-0.40360209749644277,0.923069540305784,-0.5637598177807814
Yes Man (2008),1.8403179152814706,0.47388900988247556,0.3333703618337106,-0.6234888802392345,-0.44985499590703365,-0.6912711527292531,0.5230583798679336
Nobody (2021),-0.606524005233015,0.7952694268067017,-1.9314277456222129,1.1469419769629632,0.1650594384011563,-0.7286914342523416,0.533466025822863
Departures (2008),-0.44065817199722,-1.6428033268311755,1.5847149101565061,-0.7389969389254446,-0.3022544583060326,-0.6442886208157429,-0.9078810116795115
K.G.F: Chapter 2 (2022),0.2894348735430067,-2.50924370682532,2.089382298572847,1.470356724718064,0.1864544139700707,-1.1069047688717286,-0.382916393484699
Bachchhan Paandey (2022),-1.9480095609564776,-1.9606218127060473,-0.023858632606803563,1.0391398525000113,1.5499654618011425,0.8773872735722119,0.8384517906347747
Ponniyin Selvan: Part I (2022),-0.5924491966069374,-1.6365321484640412,1.9168984360027579,1.76607223009796,0.6681205398636657,-0.3520261729952697,-0.4593482397579683
Public Enemy Returns (2008),-1.5946238441757115,-1.4057254842390075,0.6215733837187226,-0.8967539176333135,0.6272200184886942,0.45467579624179527,-0.2102314394811479
Mao's Last Dancer (2009),-1.2370391950957271,-0.40447396191895524,1.103999659559807,-0.46889668607361573,-0.25057197834042394,0.686003101013836,-0.49328050536036966
Ghost Rider: Spirit of Vengeance (2012),0.08221936154179135,0.6159747655904746,-1.6571530330071773,-0.20101990937911024,0.7442211996390837,-0.6527666206907379,0.7467645934712203
Arthur the King (2024),-0.11380449090087104,0.7943780804798403,0.15742480658147376,2.057527897055702,-0.7838226117084339,-0.5216543311952495,-0.24324102387443228
The Bad Guys: The Movie (2019),-1.5398913365409235,-1.7132720165681938,-0.12507942664285393,0.4016409660815113,-0.06774653788199572,0.28306162894486675,0.11331653191295317
Winchester (2018),-0.8098968281539173,1.0777123035424399,-0.6689604457553702,0.9734472663422785,0.039145903912302646,0.4370264464289955,0.3315684071713836
Don't Worry Darling (2022),0.4652853621735836,0.3390400121246359,0.1052515978474133,1.7016004668308526,0.07989944955041733,-0.7917711620661841,0.3521401344577928
The Legend of Hei (2019),-1.2114817444929837,-1.7811329885027576,0.15842013455245985,0.32941156558667356,-1.078150646832008,-0.03706000294083654,-0.334758849776226
Meet the Spartans (2008),-0.5238034492632607,1.326085404963121,-2.5470302981725244,-0.7878088879121975,1.4702085942096275,-0.6308721686535972,1.2567403048445374
Shin Ultraman (2022),-1.0950456930479044,-1.7848024693316418,-0.2561941131980002,0.8566517609884022,-0.3680386385323903,-0.723175616740435,-0.01694621968458298
Delicious (2021),-1.8391088393044186,-1.830266003313471,0.4220872308722966,0.6276763378266986,-0.6676323074771542,0.8911744717084238,0.04917976291728169
"Sorry, If I Love You (2008)",-1.8172459125135554,-1.135935670913745,-0.01428587776303222,-1.1869717822762609,0.016643878764829166,0.6496081731868045,0.005062746587066142
Skyfall (2012),8.213545550567906,-2.493207774799222,-0.17963816362076107,-0.6388942383706182,0.2534891901569832,1.5067007922172972,-0.35339259025519776
Land of Legends (2022),-1.622896791748181,-2.1588518142647524,0.6379978944371171,1.2668668390682447,1.4790054709361447,0.4173891935096224,0.29998761308558264
Race to Witch Mountain (2009),0.33857685435233,1.6247771503362602,-0.564301633537154,-0.06297825430255066,0.18533038288415046,-0.6210281585493101,-0.15482634047481564
Gintama: The Final (2021),-1.2339859753698437,-1.959174145576318,1.0678427804073476,0.6820699976992393,-1.7953275043991306,0.03273471752947438,-0.6687974556793125
Next Goal Wins (2023),-1.0534793150130324,-0.10209794589341795,-0.10538087914338587,1.4304653599896255,-0.6157956574960556,0.2750031051292427,0.17202743745963214
Boy (2010),-1.029550670233381,-1.36045042620634,0.9815313464465618,-0.4773105174673186,0.14589023131870424,-0.07052515998728069,-0.5091506262049271
"Grande, grosso e... Verdone (2008)",-1.858232445045704,-1.3612711907303345,0.34783740877668623,-0.8804318498911825,1.3508242195376383,0.7988170045499555,0.14161515339587058
The Magic Hour (2008),-1.23155138276846,-1.6140366343003563,1.270133817063347,-0.7516864972698053,0.4294294381543116,0.1028289643800975,-0.620878684685005
Sarileru Neekevvaru (2020),-0.6040463797678004,-2.101768522269145,0.6030038970633564,1.2458455056481101,1.7995863558603795,-1.384270316459645,-0.03975386307287891
Dark Shadows (2012),1.5361477053792616,-0.2333683848262844,-0.21482654129932494,-0.16358821233340257,0.09822440614735972,-0.7034551170191776,0.36989711303051825
My Sister's Keeper (2009),0.42164556848249546,0.8616441664463885,0.7558981519384639,-0.06735853465479433,-0.4625308053603939,-0.5736859424658085,-0.5570567496577382
Night at the Museum: Battle of the Smithsonian (2009),2.7545628068416965,0.2054395810271851,-0.9648572551499988,-0.513233094678131,0.2170684424181393,-0.3745864732306344,-0.2862892684067912
Couples Retreat (2009),1.0569200502753169,1.4506705144502525,-0.4852752270648839,0.04546291301347198,0.7536023241995508,-0.6405068814074677,-0.05785967846062454
Ice Age: Dawn of the Dinosaurs (2009),5.425437341034321,-1.6800721961785403,-1.869517581278296,-1.2552846615743112,-0.4523412177069347,0.6776556420773153,-1.4332779392668444
How I Became a Gangster (2020),-1.5901938712951678,-2.0041989046498516,0.9821423634995251,0.8455901483931535,0.286028787174452,0.514812680940796,-0.06462412023429695
Valimai (2022),-1.3339609107536596,-2.34481125199638,1.1548062538037596,1.4784199538871379,1.892851683781614,0.1272126295855208,0.2106382134255319
The Kashmir Files (2022),0.49641066639061,-2.3822714531284794,3.2502241735511066,1.2990035959224735,-0.12740253185677264,-0.47224224967862416,1.4407022313959188
The (UN)perfect Guy (2020),-2.1932324530109204,-1.1658041786448945,-2.463409886703675,0.1574053109744606,0.8957739160028325,0.091012165297205,1.3537141689454708
Fighting (2009),-0.7460903378689334,1.9656818238824234,-0.0888694070321488,0.08938028375138257,0.49500405291599525,0.5657665927286897,0.009648710895558348
Quarantine (2008),-0.43192114676061555,2.3288734633011035,-0.13798576749975824,-0.12347735660842059,-0.20982983341785905,0.38044625717972086,-0.0003054639959012874
Eddie the Eagle (2016),-0.5946820202718135,-0.05093217511892181,0.6901342689781595,0.49592416599193034,-0.83314286083082,0.3045520463259323,-0.05936460267533586
Mayday (2020),-2.0859102298669296,-1.5899844598637503,-0.5871453828583861,0.46370592202946825,0.42391120079010347,0.7900994686997901,0.6231960783388987
The Matrix Resurrections (2021),0.9391930881085057,-1.0718326162341698,0.10359528371321944,1.2713001418104586,1.1543562240706422,-1.097985761696999,0.9460202602449941
Lights Out (2016),-0.14989060687019296,1.3473434167373415,-2.8583815925106277,-0.457497995613799,-3.374044723224483,-0.33892570635015773,-0.1774784422534772
Bill & Ted Face the Music (2020),-1.2187390899401385,0.9765342930038426,-0.48561804415062,1.1145373112255172,-0.5293718420681838,0.7311206958097999,0.4566826900525854
Fan (2016),-1.4183986622297267,-1.6089684974105787,1.1542400675867146,0.48492628608925553,0.6930594843089263,0.6875303468136762,-0.24445379890468377
Blended (2014),0.450946865253089,-0.020975625587007083,0.19467927766214288,0.34149912028822355,0.027209289384675876,-0.5859148363264719,0.032552796232759536
Safe (2012),-0.7144112388055445,0.22539575718348795,0.6549935697850087,0.5013585755150709,1.3527429009519494,0.10656266972345663,-0.21102957493339494
